HHID,HHSIZE,BIKES,HHVEH,EBIKES,ESCOOTER,DWELLTYPE,SURVEYWEEK,STRATA_LGA,TRAVDATE,TRAVMONTH,TRAVYEAR,TRAVDOW,HOME_SA1_2021,HHWGT_20
97369,5,2,2,0,0,Separate house,6,11,19,11,2020,4,31802146905,51.10563103
97370,2,0,2,0,0,Separate house,6,11,16,11,2020,1,31802146905,25.29879984
97371,2,0,2,0,0,Separate house,6,11,19,11,2020,4,31802146905,25.29879984
97372,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",6,11,18,11,2020,3,31802146905,23.17869001
97379,1,0,1,0,0,Separate house,6,11,19,11,2020,4,31802147110,23.17869001
97382,3,1,2,0,0,Separate house,6,11,20,11,2020,5,31802147110,30.44441848
97383,2,0,2,0,0,,6,11,20,11,2020,5,31802147110,25.29879984
97384,2,0,1,0,0,,6,11,17,11,2020,2,31802147110,25.29879984
97388,1,0,1,0,0,Separate house,6,11,16,11,2020,1,31802147110,23.17869001
97389,2,0,2,0,0,Separate house,6,11,19,11,2020,4,31802147110,25.29879984
97391,6,1,0,0,0,Separate house,6,11,19,11,2020,4,31802147110,51.10563103
97398,4,4,2,0,0,Separate house,6,11,18,11,2020,3,31802147414,38.1196772
97405,2,0,1,0,8,Separate house,6,11,19,11,2020,4,31802147414,25.29879984
97406,2,2,1,0,0,Separate house,6,11,16,11,2020,1,31802147414,25.29879984
97407,2,4,1,0,0,Separate house,6,11,18,11,2020,3,31802147414,25.29879984
97408,1,0,1,0,0,Separate house,6,11,17,11,2020,2,31802147414,23.17869001
97410,2,0,2,0,0,Separate house,6,11,18,11,2020,3,31802147414,25.29879984
97423,3,0,3,0,0,Separate house,6,11,18,11,2020,3,31802148114,30.44441848
97425,1,2,1,0,0,Separate house,6,11,16,11,2020,1,31802148114,23.17869001
97426,2,0,1,0,0,Separate house,6,11,16,11,2020,1,31802148114,25.29879984
97428,2,1,3,0,0,Separate house,6,11,19,11,2020,4,31802148114,25.29879984
97430,2,7,2,0,0,Separate house,6,11,20,11,2020,5,31802148114,25.29879984
97431,2,0,2,0,0,Separate house,6,11,20,11,2020,5,31802148114,25.29879984
97434,1,0,1,0,0,,6,11,17,11,2020,2,31802146819,23.17869001
97437,2,2,2,0,10,Separate house,6,11,16,11,2020,1,31802147414,25.29879984
97440,3,0,3,0,0,,6,11,20,11,2020,5,31802146819,30.44441848
97441,4,4,2,0,0,,6,11,20,11,2020,5,31802146819,38.1196772
97445,4,3,2,0,0,,6,11,19,11,2020,4,31802146819,38.1196772
97447,4,2,3,1,0,Separate house,6,11,16,11,2020,1,31802147110,38.1196772
97448,6,3,2,0,0,,6,11,18,11,2020,3,31802146819,51.10563103
97454,4,4,2,0,0,,6,11,17,11,2020,2,31802146819,38.1196772
97468,1,1,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",7,11,26,11,2020,4,31802149004,23.17869001
97522,2,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",7,11,27,11,2020,5,31802149004,25.29879984
97534,2,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",7,11,27,11,2020,5,31802149004,25.29879984
97535,1,0,1,0,0,,7,11,26,11,2020,4,31802149004,23.17869001
97595,1,0,1,0,0,,7,11,23,11,2020,1,31802149004,23.17869001
97611,2,2,3,0,0,,7,11,26,11,2020,4,31802149004,25.29879984
97630,4,4,2,0,0,Separate house,7,11,23,11,2020,1,31802148017,38.1196772
97644,2,0,2,0,0,Separate house,7,11,23,11,2020,1,31802148017,25.29879984
97650,2,0,3,0,0,Separate house,7,11,25,11,2020,3,31802148017,25.29879984
97659,2,0,2,0,0,Separate house,7,11,23,11,2020,1,31802148017,25.29879984
97667,1,0,1,0,0,,7,11,25,11,2020,3,31802149004,23.17869001
97689,2,0,2,0,0,Separate house,7,11,24,11,2020,2,31802147103,25.29879984
97694,2,0,2,0,0,,7,11,23,11,2020,1,31802149007,25.29879984
97695,2,1,1,0,0,Separate house,7,11,23,11,2020,1,31802148122,25.29879984
97701,2,0,2,0,0,Separate house,7,11,26,11,2020,4,31802148122,25.29879984
97704,3,2,2,0,0,Separate house,7,11,25,11,2020,3,31802148122,30.44441848
97708,2,0,2,0,0,,7,11,25,11,2020,3,31802149007,25.29879984
97716,4,1,1,0,0,Separate house,7,11,26,11,2020,4,31802148122,38.1196772
97719,3,0,2,0,0,Separate house,7,11,27,11,2020,5,31802148122,30.44441848
97725,3,0,2,0,0,Separate house,7,11,27,11,2020,5,31802148122,30.44441848
97730,2,0,2,0,0,Separate house,7,11,27,11,2020,5,31802148507,25.29879984
97731,4,5,2,0,0,Separate house,7,11,23,11,2020,1,31802148507,38.1196772
97733,2,0,1,0,0,Separate house,7,11,23,11,2020,1,31802148507,25.29879984
97734,5,5,2,0,0,Separate house,7,11,27,11,2020,5,31802148507,51.10563103
97737,3,0,3,0,0,,7,11,27,11,2020,5,31802149007,30.44441848
97740,1,0,1,0,0,,7,11,27,11,2020,5,31802149007,23.17869001
97745,1,1,1,0,0,,7,11,23,11,2020,1,31802149007,23.17869001
97752,4,0,1,0,0,Separate house,7,11,27,11,2020,5,31802148122,38.1196772
97753,3,0,2,0,0,Separate house,7,11,26,11,2020,4,31802148122,30.44441848
97754,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",7,11,23,11,2020,1,31802148122,23.17869001
97758,2,2,2,0,0,,7,11,27,11,2020,5,31802147103,25.29879984
97759,1,0,1,0,0,Separate house,7,11,26,11,2020,4,31802148122,23.17869001
97761,2,0,2,0,0,Separate house,7,11,27,11,2020,5,31802148122,25.29879984
97766,2,0,2,0,0,,7,11,27,11,2020,5,31802147103,25.29879984
97767,1,1,1,0,0,Separate house,7,11,24,11,2020,2,31802147103,23.17869001
97772,3,0,2,0,0,,7,11,24,11,2020,2,31802147103,30.44441848
97774,3,2,3,0,0,,8,11,30,11,2020,1,31802146816,30.44441848
97797,4,2,2,0,0,Separate house,8,11,3,12,2020,4,31802148811,38.1196772
97799,1,0,1,0,0,Separate house,8,11,1,12,2020,2,31802148811,23.17869001
97800,1,0,1,0,0,Separate house,8,11,4,12,2020,5,31802148811,23.17869001
97801,1,0,1,0,0,Separate house,8,11,1,12,2020,2,31802148811,23.17869001
97802,1,0,1,0,0,Separate house,8,11,2,12,2020,3,31802148811,23.17869001
97804,2,0,1,0,0,Separate house,8,11,2,12,2020,3,31802148811,25.29879984
97805,1,0,1,0,0,Separate house,8,11,2,12,2020,3,31802148811,23.17869001
97807,1,0,1,0,0,Separate house,8,11,4,12,2020,5,31802148811,23.17869001
97810,1,0,0,0,0,Separate house,8,11,2,12,2020,3,31802148811,23.17869001
97842,2,1,1,0,0,Separate house,8,11,1,12,2020,2,31802146711,25.29879984
97843,3,3,3,0,0,Separate house,8,11,2,12,2020,3,31802146711,30.44441848
97844,3,4,0,0,0,Separate house,8,11,3,12,2020,4,31802146711,30.44441848
97858,1,0,1,0,0,Separate house,8,11,4,12,2020,5,31802148238,23.17869001
97864,4,5,2,0,0,Separate house,8,11,3,12,2020,4,31802149105,38.1196772
97873,2,4,2,0,0,Separate house,8,11,3,12,2020,4,31802149105,25.29879984
97874,2,0,1,0,9,Separate house,8,11,1,12,2020,2,31802149105,25.29879984
97878,3,0,2,0,0,Separate house,8,11,30,11,2020,1,31802149105,30.44441848
97922,2,0,2,0,0,Separate house,8,11,1,12,2020,2,31802148106,25.29879984
97967,2,0,0,0,0,Separate house,8,11,2,12,2020,3,31802148106,25.29879984
97968,4,4,3,0,0,Separate house,8,11,30,11,2020,1,31802148106,38.1196772
97983,4,0,2,0,0,,8,11,4,12,2020,5,31802146816,38.1196772
97985,2,0,1,0,0,Separate house,8,11,3,12,2020,4,31802146711,25.29879984
97990,6,3,2,0,0,,8,11,2,12,2020,3,31802148238,51.10563103
97994,2,0,1,0,0,Separate house,8,11,1,12,2020,2,31802146711,25.29879984
97995,2,2,2,0,0,Separate house,8,11,30,11,2020,1,31802146711,25.29879984
97997,2,0,2,0,0,,8,11,1,12,2020,2,31802148238,25.29879984
98013,2,0,2,0,0,Separate house,9,11,3,2,2021,3,31802148226,25.29879984
98020,2,0,2,0,0,Separate house,9,11,2,2,2021,2,31802149003,25.29879984
98024,3,4,2,0,0,Separate house,9,11,5,2,2021,5,31802149003,30.44441848
98027,2,2,2,0,0,Separate house,9,11,5,2,2021,5,31802149003,25.29879984
98032,4,2,2,0,0,Separate house,9,11,2,2,2021,2,31802149003,38.1196772
98039,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",9,11,2,2,2021,2,31802149003,23.17869001
98041,2,1,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",9,11,3,2,2021,3,31802149003,25.29879984
98050,4,3,4,0,0,Separate house,9,11,3,2,2021,3,31802148226,38.1196772
98054,3,2,3,0,0,Separate house,9,11,4,2,2021,4,31802148226,30.44441848
98059,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",9,11,4,2,2021,4,31802149003,23.17869001
98075,2,0,2,0,0,,9,11,4,2,2021,4,31802149003,25.29879984
98105,2,1,1,1,0,"Unit, flat, or apartment (less than 4 storeys)",9,11,3,2,2021,3,31802149003,25.29879984
98107,4,0,2,0,0,Separate house,9,11,4,2,2021,4,31802149003,38.1196772
98125,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",9,11,4,2,2021,4,31802149003,23.17869001
98169,1,1,1,0,0,,9,11,1,2,2021,1,31802149003,23.17869001
98176,2,0,2,0,0,,9,11,3,2,2021,3,31802147901,25.29879984
98179,2,5,2,0,0,,9,11,3,2,2021,3,31802147901,25.29879984
98184,2,2,2,0,0,,9,11,5,2,2021,5,31802147404,25.29879984
98191,3,0,2,0,0,Separate house,9,11,2,2,2021,2,31802147404,30.44441848
98203,3,0,1,0,0,Separate house,9,11,2,2,2021,2,31802148405,30.44441848
98204,1,0,0,0,0,Separate house,9,11,5,2,2021,5,31802148405,23.17869001
98212,2,1,2,1,0,,9,11,1,2,2021,1,31802147901,25.29879984
98215,2,2,2,0,0,Separate house,9,11,4,2,2021,4,31802148226,25.29879984
98230,3,2,1,2,0,,10,11,11,2,2021,4,31802148119,30.44441848
98233,2,0,2,1,0,,10,11,10,2,2021,3,31802148119,25.29879984
98234,4,0,2,0,0,,10,11,11,2,2021,4,31802148119,38.1196772
98237,1,1,1,1,0,,10,11,8,2,2021,1,31802148119,23.17869001
98240,4,2,2,0,0,,10,11,10,2,2021,3,31802148119,38.1196772
98245,1,0,0,0,0,,10,11,12,2,2021,5,31802148119,23.17869001
98250,2,0,1,0,0,Separate house,10,11,9,2,2021,2,31802158230,25.29879984
98276,2,0,6,0,0,"Unit, flat, or apartment (less than 4 storeys)",10,11,8,2,2021,1,31802148111,25.29879984
98277,2,0,2,0,0,Separate house,10,11,10,2,2021,3,31802148111,25.29879984
98280,2,0,2,0,0,Separate house,10,11,9,2,2021,2,31802148111,25.29879984
98281,2,0,2,0,0,Separate house,10,11,12,2,2021,5,31802148111,25.29879984
98285,2,0,1,0,0,Separate house,10,11,12,2,2021,5,31802148111,25.29879984
98286,4,0,2,0,0,Separate house,10,11,10,2,2021,3,31802148111,38.1196772
98291,2,1,2,0,0,Separate house,10,11,11,2,2021,4,31802148011,25.29879984
98292,2,0,2,0,0,Separate house,10,11,9,2,2021,2,31802147214,25.29879984
98293,3,2,2,0,0,Separate house,10,11,12,2,2021,5,31802147214,30.44441848
98295,2,0,2,0,0,Separate house,10,11,8,2,2021,1,31802148011,25.29879984
98296,2,0,2,0,0,Separate house,10,11,10,2,2021,3,31802147214,25.29879984
98298,2,0,3,0,0,Separate house,10,11,8,2,2021,1,31802148011,25.29879984
98299,3,0,1,0,0,Separate house,10,11,11,2,2021,4,31802147214,30.44441848
98301,1,0,0,0,0,Separate house,10,11,9,2,2021,2,31802147214,23.17869001
98304,2,0,1,0,0,Separate house,10,11,11,2,2021,4,31802147214,25.29879984
98305,3,1,2,0,0,Separate house,10,11,9,2,2021,2,31802147214,30.44441848
98306,1,0,1,0,0,Separate house,10,11,8,2,2021,1,31802147214,23.17869001
98307,5,5,2,0,0,Separate house,10,11,10,2,2021,3,31802148011,51.10563103
98319,2,0,2,0,0,,10,11,9,2,2021,2,31802148119,25.29879984
98322,1,0,1,0,0,,10,11,8,2,2021,1,31802148111,23.17869001
98337,1,0,1,0,0,,10,11,12,2,2021,5,31802148111,23.17869001
98340,2,0,1,0,0,,10,11,11,2,2021,4,31802148111,25.29879984
98342,1,0,2,0,0,,10,11,9,2,2021,2,31802148111,23.17869001
98403,2,0,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",11,11,16,2,2021,2,31802148726,25.29879984
98408,2,2,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",11,11,17,2,2021,3,31802148721,25.29879984
98411,2,0,2,0,0,Separate house,11,11,19,2,2021,5,31802148420,25.29879984
98414,3,0,2,0,0,Separate house,11,11,19,2,2021,5,31802148420,30.44441848
98415,1,0,0,0,0,Separate house,11,11,19,2,2021,5,31802148420,23.17869001
98418,4,1,2,0,0,Separate house,11,11,15,2,2021,1,31802147127,38.1196772
98420,1,0,1,0,0,Separate house,11,11,18,2,2021,4,31802147602,23.17869001
98422,2,0,2,0,0,Separate house,11,11,17,2,2021,3,31802147602,25.29879984
98425,2,2,2,0,0,Separate house,11,11,15,2,2021,1,31802147602,25.29879984
98438,2,0,1,0,0,,11,11,16,2,2021,2,31802148236,25.29879984
98451,3,4,2,0,0,,11,11,15,2,2021,1,31802147406,30.44441848
98455,1,0,1,0,0,,11,11,17,2,2021,3,31802147406,23.17869001
98458,4,2,1,0,0,,11,11,18,2,2021,4,31802147406,38.1196772
98462,4,3,2,0,0,Separate house,11,11,17,2,2021,3,31802147127,38.1196772
98467,2,0,0,0,0,Separate house,11,11,16,2,2021,2,31802147406,25.29879984
98479,1,1,2,0,0,,11,11,18,2,2021,4,31802148236,23.17869001
98480,1,1,1,0,0,,11,11,17,2,2021,3,31802148236,23.17869001
98481,2,0,2,0,0,Separate house,11,11,19,2,2021,5,31802148236,25.29879984
98497,1,1,1,1,0,,12,11,24,2,2021,3,31802147903,23.17869001
98498,1,1,0,1,1,,12,11,26,2,2021,5,31802147903,23.17869001
98502,1,0,0,0,0,,12,11,23,2,2021,2,31802147903,23.17869001
98506,1,0,1,0,0,,12,11,23,2,2021,2,31802147903,23.17869001
98508,1,0,0,0,0,,12,11,25,2,2021,4,31802147903,23.17869001
98511,1,1,1,0,1,,12,11,25,2,2021,4,31802147903,23.17869001
98515,1,0,1,1,0,,12,11,23,2,2021,2,31802147903,23.17869001
98516,2,1,1,1,1,,12,11,26,2,2021,5,31802147903,25.29879984
98518,2,1,1,1,0,,12,11,26,2,2021,5,31802147903,25.29879984
98520,2,2,2,0,0,Separate house,12,11,22,2,2021,1,31802158313,25.29879984
98522,4,0,2,0,17,Separate house,12,11,24,2,2021,3,31802158313,38.1196772
98524,4,0,1,0,0,Separate house,12,11,26,2,2021,5,31802158313,38.1196772
98532,3,1,2,0,0,Separate house,12,11,26,2,2021,5,31802158306,30.44441848
98534,2,0,2,0,0,Separate house,12,11,24,2,2021,3,31802158306,25.29879984
98538,1,0,1,0,0,,12,11,23,2,2021,2,31802148121,23.17869001
98542,3,3,2,0,0,Separate house,12,11,22,2,2021,1,31802158306,30.44441848
98545,2,1,2,0,0,,12,11,23,2,2021,2,31802148121,25.29879984
98553,1,0,1,0,0,,12,11,26,2,2021,5,31802148121,23.17869001
98558,2,0,2,0,0,Separate house,12,11,26,2,2021,5,31802146906,25.29879984
98560,3,0,3,0,0,,12,11,23,2,2021,2,31802148121,30.44441848
98573,2,0,2,0,0,,12,11,23,2,2021,2,31802148121,25.29879984
98581,2,0,2,0,0,Separate house,12,11,25,2,2021,4,31802158306,25.29879984
98585,2,0,1,0,0,,12,11,25,2,2021,4,31802148121,25.29879984
98592,3,0,3,0,0,Separate house,12,11,23,2,2021,2,31802158306,30.44441848
98593,2,0,2,0,0,Separate house,12,11,23,2,2021,2,31802158306,25.29879984
98600,2,0,1,0,0,Separate house,12,11,22,2,2021,1,31802158301,25.29879984
98602,2,0,2,0,0,Separate house,12,11,25,2,2021,4,31802158306,25.29879984
98603,2,0,2,0,0,Separate house,12,11,23,2,2021,2,31802158306,25.29879984
98643,2,4,1,0,0,Separate house,13,11,5,3,2021,5,31802149001,25.29879984
98651,2,0,2,0,0,Separate house,13,11,3,3,2021,3,31802149001,25.29879984
98666,2,2,3,0,0,Separate house,13,11,2,3,2021,2,31802149001,25.29879984
98667,4,2,3,0,0,Separate house,13,11,4,3,2021,4,31802147109,38.1196772
98668,4,4,2,0,0,Separate house,13,11,4,3,2021,4,31802149001,38.1196772
98671,2,0,2,0,0,Separate house,13,11,1,3,2021,1,31802147109,25.29879984
98674,1,0,1,0,0,Separate house,13,11,3,3,2021,3,31802147109,23.17869001
98681,3,1,2,0,0,Separate house,13,11,1,3,2021,1,31802147109,30.44441848
98683,5,8,4,0,0,Separate house,13,11,5,3,2021,5,31802147109,51.10563103
98689,1,0,1,0,0,Separate house,13,11,4,3,2021,4,31802149001,23.17869001
98732,2,3,2,0,0,Separate house,13,11,1,3,2021,1,31802149001,25.29879984
98734,2,0,2,0,0,Separate house,13,11,5,3,2021,5,31802149001,25.29879984
98745,5,1,3,0,0,,13,11,3,3,2021,3,31802147604,51.10563103
98746,1,1,1,1,0,,13,11,2,3,2021,2,31802147604,23.17869001
98747,2,0,2,0,0,,13,11,5,3,2021,5,31802147604,25.29879984
98778,2,0,2,1,1,,13,11,3,3,2021,3,31802147604,25.29879984
98780,2,0,1,0,0,,13,11,2,3,2021,2,31802147604,25.29879984
98784,3,2,2,0,0,Separate house,13,11,2,3,2021,2,31802149021,30.44441848
98785,2,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",13,11,5,3,2021,5,31802149021,25.29879984
98786,2,0,2,0,0,"Unit, flat, or apartment (less than 4 storeys)",13,11,1,3,2021,1,31802149021,25.29879984
98795,3,1,0,0,0,Separate house,13,11,1,3,2021,1,31802148808,30.44441848
98798,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",13,11,2,3,2021,2,31802148808,23.17869001
98799,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",13,11,4,3,2021,4,31802148808,23.17869001
98800,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",13,11,3,3,2021,3,31802148808,23.17869001
98801,2,2,1,0,0,Separate house,13,11,2,3,2021,2,31802148808,25.29879984
98804,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",13,11,2,3,2021,2,31802148808,23.17869001
98806,2,2,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",13,11,3,3,2021,3,31802148808,25.29879984
98810,2,0,2,0,0,Separate house,13,11,5,3,2021,5,31802148808,25.29879984
98812,2,0,3,0,0,,13,11,3,3,2021,3,31802149112,25.29879984
98813,2,1,1,0,0,,13,11,4,3,2021,4,31802149112,25.29879984
98814,2,2,1,0,0,,13,11,1,3,2021,1,31802149112,25.29879984
98818,2,0,1,0,0,,13,11,1,3,2021,1,31802149112,25.29879984
98821,2,0,1,0,0,,13,11,1,3,2021,1,31802149112,25.29879984
98832,1,0,1,0,0,,13,11,5,3,2021,5,31802149112,23.17869001
98841,1,0,1,0,0,,13,11,2,3,2021,2,31802149112,23.17869001
98843,1,0,1,0,0,,13,11,3,3,2021,3,31802149112,23.17869001
98845,1,0,1,0,0,,13,11,3,3,2021,3,31802149112,23.17869001
98855,1,0,0,0,0,,13,11,5,3,2021,5,31802149112,23.17869001
98861,2,0,2,0,0,,13,11,4,3,2021,4,31802149112,25.29879984
98870,4,20,3,0,0,Separate house,14,11,10,3,2021,3,31802147118,38.1196772
98876,2,0,1,0,0,Separate house,14,11,11,3,2021,4,31802147118,25.29879984
98877,2,0,2,0,0,Separate house,14,11,9,3,2021,2,31802147118,25.29879984
98880,2,2,1,0,0,Separate house,14,11,11,3,2021,4,31802147118,25.29879984
98890,2,1,2,1,1,,14,11,12,3,2021,5,31802147402,25.29879984
98940,3,1,3,0,0,Separate house,14,11,10,3,2021,3,31802146701,30.44441848
98941,1,0,1,0,0,Separate house,14,11,12,3,2021,5,31802146701,23.17869001
98942,1,1,2,0,0,Separate house,14,11,10,3,2021,3,31802146701,23.17869001
98950,1,1,2,0,0,Separate house,14,11,9,3,2021,2,31802147118,23.17869001
98957,2,0,1,0,0,Separate house,14,11,8,3,2021,1,31802147118,25.29879984
98959,4,0,3,0,0,"Semi-detached house, terrace house, townhouse, etc.",14,11,8,3,2021,1,31802147118,38.1196772
98961,5,2,3,0,0,Separate house,14,11,9,3,2021,2,31802147118,51.10563103
98963,2,0,2,0,0,,14,11,9,3,2021,2,31802147118,25.29879984
99041,3,3,2,0,0,Separate house,14,11,8,3,2021,1,31802148909,30.44441848
99042,1,0,1,0,0,Separate house,14,11,11,3,2021,4,31802148909,23.17869001
99048,6,0,3,0,0,Separate house,14,11,11,3,2021,4,31802148909,51.10563103
99049,2,0,2,0,1,Separate house,14,11,10,3,2021,3,31802148909,25.29879984
99053,2,0,2,0,0,Separate house,14,11,12,3,2021,5,31802148909,25.29879984
99061,2,0,2,0,0,Separate house,14,11,9,3,2021,2,31802148909,25.29879984
99102,2,0,2,0,0,Separate house,15,11,17,3,2021,3,31802148234,25.29879984
99137,2,0,2,0,0,Separate house,15,11,17,3,2021,3,31802148124,25.29879984
99138,3,0,0,0,0,Separate house,15,11,18,3,2021,4,31802148124,30.44441848
99142,3,1,2,0,0,Separate house,15,11,17,3,2021,3,31802148124,30.44441848
99143,2,0,2,0,0,Separate house,15,11,18,3,2021,4,31802148124,25.29879984
99145,2,0,2,0,0,Separate house,15,11,15,3,2021,1,31802148124,25.29879984
99146,2,0,1,0,0,Separate house,15,11,16,3,2021,2,31802148124,25.29879984
99147,2,0,1,0,0,Separate house,15,11,17,3,2021,3,31802148124,25.29879984
99150,2,2,2,0,0,Separate house,15,11,15,3,2021,1,31802148124,25.29879984
99151,4,2,2,0,0,Separate house,15,11,16,3,2021,2,31802148124,38.1196772
99152,1,0,1,0,0,Separate house,15,11,17,3,2021,3,31802148124,23.17869001
99153,2,0,2,0,0,Separate house,15,11,18,3,2021,4,31802148124,25.29879984
99154,1,0,1,0,0,Separate house,15,11,19,3,2021,5,31802148124,23.17869001
99155,2,0,2,0,0,Separate house,15,11,15,3,2021,1,31802148124,25.29879984
99157,1,0,1,0,0,Separate house,15,11,17,3,2021,3,31802148124,23.17869001
99158,1,0,1,0,0,Separate house,15,11,18,3,2021,4,31802148124,23.17869001
99159,3,0,2,0,0,Separate house,15,11,19,3,2021,5,31802148124,30.44441848
99160,4,2,2,0,0,Separate house,15,11,15,3,2021,1,31802148124,38.1196772
99164,5,1,0,0,0,Separate house,15,11,19,3,2021,5,31802148124,51.10563103
99167,2,1,2,1,0,,15,11,19,3,2021,5,31802147403,25.29879984
99169,2,0,1,0,0,Separate house,15,11,15,3,2021,1,31802147915,25.29879984
99170,1,0,1,1,0,,15,11,15,3,2021,1,31802147403,23.17869001
99175,1,0,1,0,0,,15,11,16,3,2021,2,31802147403,23.17869001
99177,1,0,1,0,0,Separate house,15,11,18,3,2021,4,31802148124,23.17869001
99178,1,0,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",15,11,17,3,2021,3,31802147915,23.17869001
99191,3,0,3,0,0,Separate house,15,11,18,3,2021,4,31802147915,30.44441848
99192,1,0,1,0,0,Separate house,15,11,19,3,2021,5,31802148124,23.17869001
99194,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",15,11,19,3,2021,5,31802147915,23.17869001
99195,3,2,3,0,0,Separate house,15,11,15,3,2021,1,31802148124,30.44441848
99196,2,0,0,0,0,Separate house,15,11,16,3,2021,2,31802148124,25.29879984
99200,4,3,2,0,0,Separate house,15,11,19,3,2021,5,31802148124,38.1196772
99201,1,0,1,0,0,Separate house,15,11,19,3,2021,5,31802147915,23.17869001
99206,2,0,2,0,0,,15,11,19,3,2021,5,31802147904,25.29879984
99207,3,0,2,0,0,,15,11,17,3,2021,3,31802147904,30.44441848
99214,2,1,2,0,0,,15,11,18,3,2021,4,31802147904,25.29879984
99233,2,0,2,0,0,Separate house,16,11,26,3,2021,5,31802148601,25.29879984
99234,1,1,1,0,0,Separate house,16,11,25,3,2021,4,31802148601,23.17869001
99249,2,2,2,1,0,,16,11,24,3,2021,3,31802149111,25.29879984
99255,3,0,1,0,0,,16,11,25,3,2021,4,31802149111,30.44441848
99256,2,1,2,0,0,,16,11,26,3,2021,5,31802149111,25.29879984
99259,2,0,2,0,0,,16,11,22,3,2021,1,31802149111,25.29879984
99263,2,0,2,1,0,,16,11,26,3,2021,5,31802149111,25.29879984
99304,2,0,2,0,0,,16,11,23,3,2021,2,31802149111,25.29879984
99338,1,0,1,1,0,,16,11,22,3,2021,1,31802149111,23.17869001
99339,1,0,2,0,0,Separate house,16,11,26,3,2021,5,31802147607,23.17869001
99361,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",16,11,26,3,2021,5,31802147607,23.17869001
99362,1,0,1,0,0,Separate house,16,11,26,3,2021,5,31802147607,23.17869001
99366,5,0,2,0,0,Separate house,16,11,23,3,2021,2,31802147607,51.10563103
99371,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",16,11,24,3,2021,3,31802147607,23.17869001
99375,1,0,0,0,0,"Unit, flat, or apartment (less than 4 storeys)",16,11,24,3,2021,3,31802147607,23.17869001
99381,2,2,2,0,0,Separate house,16,11,26,3,2021,5,31802148403,25.29879984
99382,2,0,1,0,0,Separate house,16,11,25,3,2021,4,31802148403,25.29879984
99384,3,12,3,0,0,,16,11,24,3,2021,3,31802148403,30.44441848
99386,3,3,2,0,0,Separate house,16,11,22,3,2021,1,31802148403,30.44441848
99406,2,0,0,0,0,Separate house,16,11,24,3,2021,3,31802148403,25.29879984
99407,2,0,3,0,0,Separate house,16,11,24,3,2021,3,31802148403,25.29879984
99409,3,1,2,0,0,Separate house,16,11,22,3,2021,1,31802148403,30.44441848
99410,2,1,2,0,0,,16,11,22,3,2021,1,31802149117,25.29879984
99412,2,0,2,0,0,,16,11,22,3,2021,1,31802149117,25.29879984
99421,2,1,1,0,0,,16,11,24,3,2021,3,31802149117,25.29879984
99422,2,2,1,0,0,,16,11,23,3,2021,2,31802149117,25.29879984
99424,5,0,2,0,0,,16,11,24,3,2021,3,31802149117,51.10563103
99428,4,0,2,0,0,,16,11,25,3,2021,4,31802149117,38.1196772
99432,1,0,1,0,0,,16,11,24,3,2021,3,31802149117,23.17869001
99489,6,0,3,0,0,Separate house,17,11,29,4,2021,4,31802146712,51.10563103
99494,2,0,2,0,0,Separate house,17,11,28,4,2021,3,31802148026,25.29879984
99501,1,1,1,0,0,Separate house,17,11,27,4,2021,2,31802146712,23.17869001
99503,1,0,1,0,0,Separate house,17,11,28,4,2021,3,31802148026,23.17869001
99535,4,0,0,0,0,Separate house,17,11,30,4,2021,5,31802148123,38.1196772
99540,6,0,0,0,0,Separate house,17,11,28,4,2021,3,31802148123,51.10563103
99541,2,1,2,0,0,Separate house,17,11,28,4,2021,3,31802148123,25.29879984
99543,2,1,0,0,0,Separate house,17,11,29,4,2021,4,31802148123,25.29879984
99624,2,2,3,0,0,,18,11,6,5,2021,4,31802149118,25.29879984
99626,2,0,2,0,0,,18,11,6,5,2021,4,31802149118,25.29879984
99631,2,0,1,0,0,,18,11,6,5,2021,4,31802149118,25.29879984
99633,3,3,1,0,0,,18,11,4,5,2021,2,31802149118,30.44441848
99634,3,2,2,0,0,,18,11,7,5,2021,5,31802149118,30.44441848
99637,2,2,2,1,1,,18,11,5,5,2021,3,31802149118,25.29879984
